,user,fullname,tweet-id,timestamp,likes,replies,retweets,text,airline,sentiment_polarity,sentiment,tokens,hand_label
2058,Plasstastic,The Plasstastics,7.87156E+17,10/15/16 5:00,0,2,0,"ok, the plane is here, we're here. you knew we were coming can we get on?
your seats are gone. go to the service desk.
really?",alaska,0.35,positive,"['ok', 'plane', 'knew', 'coming', 'get', 'seat', 'gone', 'go', 'service', 'desk', 'really']",negative
4655,julienguittard,Julien Guittard,6.55836E+17,10/18/15 20:01,0,0,0,i've had the same bad experience /cc,spirit,-0.35,negative,"['bad', 'experience', 'cc']",negative
54,zandywithaz,haunted dog,8.94326E+17,8/6/17 22:35,6,0,0,"part of me wanted jetblue customer service to say to me ""i'm sorry, but you're going to have to stay in nyc until further notice.""",jetblue,-0.25,negative,"['part', 'wanted', 'jetblue', 'customer', 'service', 'say', 'sorry', 'going', 'stay', 'nyc', 'notice']",neutral
2348,prmetime88,JodieW,5.239E+17,10/19/14 18:13,0,0,0,a special thank you to my csr who helped me book an award flight last night!  as has always exemplied the best service! #loveas,alaska,0.452380952,positive,"['special', 'thank', 'csr', 'helped', 'book', 'award', 'flight', 'last', 'night', 'always', 'exemplied', 'best', 'service', 'loveas']",positive
1589,pugetpeter,Peter McClung,6.03193E+17,5/26/15 13:36,0,0,0,thanks.  you were so nice to my mom and dad for blocking a middle seat back from hawaii.  so sweet!,alaska,0.2475,positive,"['thanks', 'nice', 'mom', 'dad', 'blocking', 'middle', 'seat', 'back', 'hawaii', 'sweet']",positive
3500,DaisyBarriento8,Daisy Barrientos,7.09129E+17,3/13/16 21:28,0,0,0,over 2hrs for a flight to be rescheduled but the flight is not good enough for me. i have to be at work tomorrow,southwest,-0.175,negative,"['hr', 'flight', 'rescheduled', 'flight', 'good', 'enough', 'work', 'tomorrow']",negative
4279,Royi88,Royi G,4.97191E+17,8/7/14 1:22,0,1,0,".: ""less money. more go"" #90bucksforacarryon",spirit,0.166666667,positive,"['le', 'money', 'go', 'bucksforacarryon']",negative
5182,BobJohn38114379,Bob Johnson,6.55989E+17,10/19/15 6:07,0,0,0,"is horrible...4 hour delay fri, 4 hour delay sun...not even an apology...supervisor cheryl king and agent dorothy terrible",southwest,-1,negative,"['horrible', 'hour', 'delay', 'fri', 'hour', 'delay', 'sun', 'even', 'apology', 'supervisor', 'cheryl', 'king', 'agent', 'dorothy', 'terrible']",negative
707,BiigGame,James,9.20269E+17,10/17/17 12:45,0,0,0,737-990er almost done with the redeye from sea-tac to logan #thosewinglets  .twitter.com/pvkrbxfaaa,alaska,0,neutral,"['er', 'almost', 'done', 'redeye', 'sea', 'tac', 'logan', 'thosewinglets', 'twitter', 'com', 'pvkrbxfaaa']",neutral
2177,streetwiseprof,streetwiseprof,4.71021E+17,5/26/14 20:10,0,0,0,i have been in contact with your team for 4+ hours over the last 2 days. i need help dealing with turkish air. that's the issue.,united,0,neutral,"['contact', 'team', 'hour', 'last', 'day', 'need', 'help', 'dealing', 'turkish', 'air', 'issue']",negative
2908,reqqied,Reggie,7.35597E+17,5/25/16 22:23,0,1,0,do you have any plans to do short domestic goodbye flights w 747 before you retire them? i'm thinking like what klm did w their md11,united,0,neutral,"['plan', 'short', 'domestic', 'goodbye', 'flight', 'w', 'retire', 'thinking', 'like', 'klm', 'w', 'md']",neutral
4323,LoganSanchez10,Logan Sanchez,4.42529E+17,3/9/14 5:14,0,0,0,giving out a lot of miles tonight for the  game tonight! #porvphi #rctid #ptfc,alaska,-0.5,negative,"['giving', 'lot', 'mile', 'tonight', 'game', 'tonight', 'porvphi', 'rctid', 'ptfc']",positive
3408,darrylwalter,Darryl Walter,6.56251E+17,10/19/15 23:29,0,1,0,who should i believe? #unitedairlines website said i'm not in e+ but the airplane seat says i am. if this is e+ hate to see what e is.,united,-0.8,negative,"['believe', 'unitedairlines', 'website', 'said', 'e', 'airplane', 'seat', 'say', 'e', 'hate', 'see', 'e']",negative
3199,ssfinkelstein,Samantha Finkelstein,4.44484E+17,3/14/14 14:44,0,0,0,support cystic fibrosis research and earn miles! #winwin #americanairlines #cysticfibrosis …,american,0,neutral,"['support', 'cystic', 'fibrosis', 'research', 'earn', 'mile', 'winwin', 'americanairlines', 'cysticfibrosis', '…']",positive
3377,Vexape,Tom Mumford,5.23972E+17,10/19/14 22:59,0,1,0,"urgh, once again mos and i have been placed at opposite ends of the plane. $80 to sit together, thanks !",jetblue,0.125,positive,"['urgh', 'mo', 'placed', 'opposite', 'end', 'plane', 'sit', 'together', 'thanks']",negative
3966,LauraLDuffy,Laura Duffy,6.2965E+17,8/7/15 13:47,2,0,0,why do you always have to make everything so difficult  seriously.,spirit,-0.416666667,negative,"['always', 'make', 'everything', 'difficult', 'seriously']",negative
480,kellehel,lisa  ⭐,8.93888E+17,8/5/17 17:35,0,0,0,take me to hawaii! #mostwestcoast #tweetforatreat847,alaska,0,neutral,"['take', 'hawaii', 'mostwestcoast', 'tweetforatreat']",positive
681,nt_nto,NTO,7.35469E+17,5/25/16 13:54,0,0,1,you are the worst....still,southwest,0,neutral,"['worst', 'still']",negative
215,Richardsonhk1,Blanch,8.9425E+17,8/6/17 17:32,0,0,0,passengers suing jetblue for failing to turn on seat belt sign before turbulence struck,jetblue,0,neutral,"['passenger', 'suing', 'jetblue', 'failing', 'turn', 'seat', 'belt', 'sign', 'turbulence', 'struck']",negative
3627,ColbyCane,C. C.,7.61965E+17,8/6/16 16:38,0,0,0,"thank you for putting passenger safety first #1, #cincinnati",delta,0.25,positive,"['thank', 'putting', 'passenger', 'safety', 'first', 'cincinnati']",positive
4905,tanowicki5,tanowicki5,7.34454E+17,5/22/16 18:39,0,0,0,"he's aiming for ""in search of..."" gravitas",alaska,0,neutral,"['aiming', 'search', 'gravitas']",neutral
463,flyingskymuffin,k steffey,8.93894E+17,8/5/17 17:58,1,0,0,#take me to london,alaska,0,neutral,"['take', 'london']",neutral
1164,rcastillojr,r@y,9.47552E+17,12/31/17 19:35,0,1,0,i think #2018 will be he year i start looking into other airlines into lb. i can’t handle this disrespect anymore. on to better things. 2/2 pic.twitter.com/55sytkjkct,jetblue,0.1875,positive,"['think', 'year', 'start', 'looking', 'airline', 'lb', '’', 'handle', 'disrespect', 'anymore', 'better', 'thing', 'pic', 'twitter', 'com', 'sytkjkct']",neutral
1596,lenshermanCBS,Len Sherman,7.62031E+17,8/6/16 21:01,1,0,0,what to do when  retires its a320-200's... …,jetblue,0,neutral,"['retires', '…']",neutral
3015,CUGoose,James Lucas,7.35546E+17,5/25/16 18:58,0,1,0,"guys, your customer service on the phone is horrible and your poor staff at bismarck is getting no help from you.",united,-0.7,negative,"['guy', 'customer', 'service', 'phone', 'horrible', 'poor', 'staff', 'bismarck', 'getting', 'help']",negative
2206,tomhenryppm,Tom Henry,9.20752E+17,10/18/17 20:43,0,1,0,this attendant was more interested in drinking coffee and saving a seat for her friend.pic.twitter.com/90xf1qd4qa,southwest,0.316666667,positive,"['attendant', 'interested', 'drinking', 'coffee', 'saving', 'seat', 'friend', 'pic', 'twitter', 'com', 'xfqdqa']",negative
3638,SarahHBerlinger,Sarah H. Berlinger,5.50431E+17,12/31/14 23:19,0,1,0,#jetblue boards the back of the plane first. why doesn't everyone do this.,jetblue,0.125,positive,"['jetblue', 'board', 'back', 'plane', 'first', 'everyone']",positive
3858,katietheiler,Katie Theiler,6.82038E+17,12/30/15 3:19,0,0,0,"really?!! 1 hr post landing, still no bags. world record. #poorservice #maybewehavetopay",spirit,0.3125,positive,"['really', 'hr', 'post', 'landing', 'still', 'bag', 'world', 'record', 'poorservice', 'maybewehavetopay']",negative
2022,AirfareToronto,Airfare Toronto,9.20758E+17,10/18/17 21:06,1,0,0,"quito, ecuador to toronto, canada for only $449 usd roundtrip with american airlines. #americanairlines #toronto …",american,0,neutral,"['quito', 'ecuador', 'toronto', 'canada', 'usd', 'roundtrip', 'american', 'airline', 'americanairlines', 'toronto', '…']",positive
3002,emferrariny,Eduardo Ferrari,4.44594E+17,3/14/14 21:58,0,1,0,"i am flying aa and i put my us gold member on the rsv, will be eligible for upgrade? or should i use my aa platinum?",american,0,neutral,"['flying', 'aa', 'put', 'u', 'gold', 'member', 'rsv', 'eligible', 'upgrade', 'use', 'aa', 'platinum']",neutral
1255,chrispybassball,Christian Pimentel,9.47519E+17,12/31/17 17:26,0,0,0,spent 57.48 at the kennedy space center  terminal a the other 2 cents i spent a suggestion to  happy new year.wish to see the same integrity iha  only flight carrier in the airport. lots of responsibilities.  awesome sound engineeringpic.twitter.com/no0tzjyeog,jetblue,0.191136364,positive,"['spent', 'kennedy', 'space', 'center', 'terminal', 'cent', 'spent', 'suggestion', 'happy', 'new', 'year', 'wish', 'see', 'integrity', 'iha', 'flight', 'carrier', 'airport', 'lot', 'responsibility', 'awesome', 'sound', 'engineeringpic', 'twitter', 'com', 'notzjyeog']",negative
4540,Audacitycap,Audacity Capital,8.14924E+17,12/30/16 20:01,0,0,0,#forex #trading #learntotrade trader makes $2 million bet on jetblue,jetblue,0,neutral,"['forex', 'trading', 'learntotrade', 'trader', 'make', 'million', 'bet', 'jetblue']",neutral
3913,RyanGHarrison,Ryan G. Harrison,8.94342E+17,8/6/17 23:39,0,1,0,i never received a call back and have been unable to cancel my return flight for a trip i never made. this is very out of character for sw,southwest,-0.1,negative,"['never', 'received', 'call', 'back', 'unable', 'cancel', 'return', 'flight', 'trip', 'never', 'made', 'character', 'sw']",negative
37,RichiePainter,Richie Painter,8.94338E+17,8/6/17 23:23,0,0,0,i believe i am due compensation for any delay over 2 hours and i'm delayed by 2 hours 40 minutes so come back with $$ as well,delta,-0.0625,negative,"['believe', 'due', 'compensation', 'delay', 'hour', 'delayed', 'hour', 'minute', 'come', 'back', 'well']",neutral
4786,Lady_Gunn,MJ Pauls,6.29705E+17,8/7/15 17:23,0,1,0,. thank you! dm sent.,united,0,neutral,"['thank', 'dm', 'sent']",positive
1472,SpiritAirlines,Spirit Airlines,7.3515E+17,5/24/16 16:46,0,1,0,sorry for the confusion - bags are always cheaper during booking. please follow + dm your reservation info so we can assist.,spirit,-0.5,negative,"['sorry', 'confusion', 'bag', 'always', 'cheaper', 'booking', 'please', 'follow', 'dm', 'reservation', 'info', 'assist']",neutral
238,mattchewjerome,matthew,8.41042E+17,3/12/17 21:45,1,0,0,over 25 min and the luggage belt hasn't started. figured i'd tweet @ u since you'll prolly respond before it starts,spirit,0,neutral,"['min', 'luggage', 'belt', 'started', 'figured', 'tweet', 'u', 'since', 'prolly', 'respond', 'start']",negative
4411,deisyonthego,Deisy Patiño,8.14977E+17,12/30/16 23:31,1,2,0,"i think we are finally departing after 2 ""technical problem"" delays and a pilot switch! thanks 4 the support.",jetblue,0.066666667,positive,"['think', 'finally', 'departing', 'technical', 'problem', 'delay', 'pilot', 'switch', 'thanks', 'support']",negative
2468,DioclecioCarmo,Dioclecio Carmo,6.29751E+17,8/7/15 20:29,0,0,0,flying jetblue mint class – the best air travel deal,jetblue,1,positive,"['flying', 'jetblue', 'mint', 'class', '–', 'best', 'air', 'travel', 'deal']",positive
4924,chrisvblum,Chris Blum,6.29627E+17,8/7/15 12:16,0,1,0,"thanks for canceling our flt, sending .7 m to another gate and then back to the gate we were at! #customerservicefail",southwest,0.1,positive,"['thanks', 'canceling', 'flt', 'sending', 'another', 'gate', 'back', 'gate', 'customerservicefail']",negative
3782,KristinPhalen,kristin phalen,5.50372E+17,12/31/14 19:24,0,1,0,flight 466 rsw>bos,jetblue,0,neutral,"['flight', 'rsw', 'bos']",neutral
1511,JMachtinger,John Machtinger,9.47216E+17,12/30/17 21:21,0,1,0,our daughter left her christmas present on our lax-zih flight. she was devastated. your great staff found it and gloria in zihuatanejo made sure we got it. thank you! #bestserviceever,alaska,0.35625,positive,"['daughter', 'left', 'christmas', 'present', 'lax', 'zih', 'flight', 'devastated', 'great', 'staff', 'found', 'gloria', 'zihuatanejo', 'made', 'sure', 'got', 'thank', 'bestserviceever']",positive
3199,ChefMpatterson,Michael Patterson,4.71017E+17,5/26/14 19:55,0,0,0,#birchbox #jetblue pic.twitter.com/tyjuw68c1x,jetblue,0,neutral,"['birchbox', 'jetblue', 'pic', 'twitter', 'com', 'tyjuwcx']",neutral
2150,hetbakkertje,kees docter,8.67617E+17,5/25/17 5:43,1,0,0,i prefer straight line non stop home way. no extra mile. lol.,alaska,0.333333333,positive,"['prefer', 'straight', 'line', 'non', 'stop', 'home', 'way', 'extra', 'mile', 'lol']",negative
3146,Chris_OBrienCO2,Chris O'Brien,4.97502E+17,8/7/14 21:57,0,0,0,complimentary first class upgrade!? that's what i heard,southwest,0.30625,positive,"['complimentary', 'first', 'class', 'upgrade', 'heard']",positive
711,Megan2298,Megan Brown,8.67855E+17,5/25/17 21:27,2,1,0,oh and best part? my luggage is somewhere in this country. but not with me nor on my flight  #deltaairlines #ivebeenhere10hours,delta,1,positive,"['oh', 'best', 'part', 'luggage', 'somewhere', 'country', 'flight', 'deltaairlines', 'ivebeenherehours']",negative
984,JedidiahLukka,Jedidiah Lukka,7.09059E+17,3/13/16 16:50,0,1,0,i made it to the gate! but i keep getting emails that say my flight is sfo when i'm sitting at oak. this is very confusing. #whattt,jetblue,-0.39,negative,"['made', 'gate', 'keep', 'getting', 'email', 'say', 'flight', 'sfo', 'sitting', 'oak', 'confusing', 'whattt']",negative
4720,lanzajr26,Frank.,5.50354E+17,12/31/14 18:13,0,0,0,"sounds like the best job ever, i definitely missed my calling.",spirit,0.5,positive,"['sound', 'like', 'best', 'job', 'ever', 'definitely', 'missed', 'calling']",positive
4465,VickiCorson,Vicki Corson,9.20767E+17,10/18/17 21:42,0,0,0,ableism is not acceptable. apologize to sean cross #unacceptableunitedairlines #shameonyouunited,united,0,neutral,"['ableism', 'acceptable', 'apologize', 'sean', 'cross', 'unacceptableunitedairlines', 'shameonyouunited']",negative
2560,CiaranBlu,Ciaran Blumenfeld,6.29734E+17,8/7/15 19:19,0,0,0,"no, i was re-routed w/a choice of 7hr overnight layover in vegas or flying to other city. so much for direct flight home!",jetblue,0.066666667,positive,"['routed', 'w', 'choice', 'hr', 'overnight', 'layover', 'vega', 'flying', 'city', 'much', 'direct', 'flight', 'home']",negative
485,NullifyHMS,Yabba Dabba Doo,8.67862E+17,5/25/17 21:55,0,0,0,"do di hustlin and cut 
#vacation #jamaica #jordan #thunder4s #americanairlines #jettinz @…",american,0,neutral,"['di', 'hustlin', 'cut', 'vacation', 'jamaica', 'jordan', 'thunder', 'americanairlines', 'jettinz', '…']",neutral
267,KayArmstrong,Kay Armstrong,6.29769E+17,8/7/15 21:41,0,0,0,thank you!!,american,0,neutral,['thank'],positive
1354,JamesVachowski,James Vachowski,4.44581E+17,3/14/14 21:10,0,0,0,flying on jetblue is kind of like having date night at the olive garden.,jetblue,0.6,positive,"['flying', 'jetblue', 'kind', 'like', 'date', 'night', 'olive', 'garden']",positive
1912,KelLovesTravel,Kelly,7.87838E+17,10/17/16 2:08,0,0,0,thanks!,alaska,0.25,positive,['thanks'],positive
3450,aniela999,Aniela M. Costello,7.09145E+17,3/13/16 22:33,1,1,0,crystal in booking (albuquerque office) rocks it! thnx,southwest,0,neutral,"['crystal', 'booking', 'albuquerque', 'office', 'rock', 'thnx']",positive
2857,Moconnor32788,Mike O'Connor,5.23162E+17,10/17/14 17:20,0,8,0,what are u guys doing in addition to normal cleaning of the plane in order to be proactive about taking extra precautions for flights,delta,0.075,positive,"['u', 'guy', 'addition', 'normal', 'cleaning', 'plane', 'order', 'proactive', 'taking', 'extra', 'precaution', 'flight']",neutral
1712,kanadez,Natalie Miller,7.6197E+17,8/6/16 17:00,0,0,0,"las vegas hotels, jetblue flights under $50, and the week s best travel deals.: #flight and hotel de...  #travels",jetblue,1,positive,"['la', 'vega', 'hotel', 'jetblue', 'flight', 'week', 'best', 'travel', 'deal', 'flight', 'hotel', 'de', 'travel']",positive
497,bwickette,Beth Wickersham,8.93876E+17,8/5/17 16:46,0,1,0,thank you to brittany in seattle (bf) for your amazing customer service! #delightful #iflyalaska,alaska,0.875,positive,"['thank', 'brittany', 'seattle', 'bf', 'amazing', 'customer', 'service', 'delightful', 'iflyalaska']",positive
2449,SpiritAirlines,Spirit Airlines,8.94245E+17,8/6/17 17:13,0,0,0,"hi, that’s not what we like to hear! please dm us your reservation info so we can assist better.…",spirit,0,neutral,"['hi', '’', 'like', 'hear', 'please', 'dm', 'u', 'reservation', 'info', 'assist', 'better', '…']",neutral
1409,Maverick034111b,Maverick shelton ,9.47382E+17,12/31/17 8:19,2,0,0,"#alaskaairlines 
first christmas #oregon #alaskapic.twitter.com/5kfsvbgssd",alaska,0.25,positive,"['alaskaairlines', 'first', 'christmas', 'oregon', 'alaskapic', 'twitter', 'com', 'kfsvbgssd']",neutral
916,MicheleWingate,Michele Wingate,5.23908E+17,10/19/14 18:47,0,1,0,"gate 5, 5505 msn>den. flight delays caused me to miss den connection. rebooked to delta for this pm.",united,0,neutral,"['gate', 'msn', 'den', 'flight', 'delay', 'caused', 'miss', 'den', 'connection', 'rebooked', 'delta', 'pm']",negative
4313,NVDEL,Geoff Nudelman,5.50196E+17,12/31/14 7:45,0,0,0,"that ridiculous delay taxing in pdx and lax, then the lack of customer service help at lax? really helpful.",delta,-0.066666667,negative,"['ridiculous', 'delay', 'taxing', 'pdx', 'lax', 'lack', 'customer', 'service', 'help', 'lax', 'really', 'helpful']",negative
1955,tomnflood,Tom Flood,7.87717E+17,10/16/16 18:10,0,0,0,sent private message or message me direct at tomnflood.co.uk,alaska,0.05,positive,"['sent', 'private', 'message', 'message', 'direct', 'tomnflood', 'co', 'uk']",neutral
1252,jackderhund,JDH,9.47521E+17,12/31/17 17:32,0,1,0,"trying to book some flights and the ""estimated total"" is not including the flight segment tax. prices goes up when you finally go to book - probably a glitch but it was a surprise to see a higher price when paying.",jetblue,0.083333333,positive,"['trying', 'book', 'flight', 'estimated', 'total', 'including', 'flight', 'segment', 'tax', 'price', 'go', 'finally', 'go', 'book', 'probably', 'glitch', 'surprise', 'see', 'higher', 'price', 'paying']",negative
90,EytanUSA,[Eytan],8.14927E+17,12/30/16 20:11,0,1,0,"not now, but must do a better job  . sun 12/18 8pm long lines at e, diag line across c ticketing area no  awful",united,0.316666667,positive,"['must', 'better', 'job', 'sun', 'pm', 'long', 'line', 'e', 'diag', 'line', 'across', 'c', 'ticketing', 'area', 'awful']",negative
3490,bwbishop,Brett Bishop,5.5043E+17,12/31/14 23:13,0,2,0,".    would any of you be willing to match my current  status? if so, i'll happily switch.",american,0.35,positive,"['would', 'willing', 'match', 'current', 'status', 'happily', 'switch']",neutral
2048,dawnhouser,dawn houser,7.87268E+17,10/15/16 12:23,1,0,0,kicks off man for sexually harassing flight attendant. this is why i fly #alaskaair. … #waytogo,alaska,0.5,positive,"['kick', 'man', 'sexually', 'harassing', 'flight', 'attendant', 'fly', 'alaskaair', '…', 'waytogo']",positive
3906,MaulikV8,Maulik,6.29757E+17,8/7/15 20:52,1,0,0,i wonder if i can just get on this one  instead of  ' 3 hour delayed flight to lbe .twitter.com/kjtl4jrnle,spirit,0,neutral,"['wonder', 'get', 'one', 'instead', 'hour', 'delayed', 'flight', 'lbe', 'twitter', 'com', 'kjtljrnle']",negative
2178,annalasagna,Anna Root,6.03237E+17,5/26/15 16:30,4,1,0,"never flying  again. very disappointed, and my flight hasn't even happened yet.",spirit,-0.975,negative,"['never', 'flying', 'disappointed', 'flight', 'even', 'happened', 'yet']",negative
1455,esteim,E,4.44545E+17,3/14/14 18:45,0,1,0,"implementing a hold on all non-essential spending. approved spending categories are food, drink and  flights #seeyousoon #cmc",jetblue,0,neutral,"['implementing', 'hold', 'non', 'essential', 'spending', 'approved', 'spending', 'category', 'food', 'drink', 'flight', 'seeyousoon', 'cmc']",neutral
2317,darrencwillis,Darren,5.76465E+17,3/13/15 19:27,2,0,1,#photoginflight landing at jfk from mcopic.twitter.com/gn0jq8uw50,delta,0,neutral,"['photoginflight', 'landing', 'jfk', 'mcopic', 'twitter', 'com', 'gnjquw']",positive
1909,mKEANE56,THE VEGAS KID777,6.03308E+17,5/26/15 21:13,0,0,0,we were threatened by guy who pushed people in wheelchairs on board.i wouldn't let him push a broom.,southwest,0,neutral,"['threatened', 'guy', 'pushed', 'people', 'wheelchair', 'board', 'let', 'push', 'broom']",negative
3396,2014Replay,Frank M,7.09161E+17,3/13/16 23:37,0,1,0,"your customer service person could not be less helpful today.  no help, no empathy.",southwest,-0.166666667,negative,"['customer', 'service', 'person', 'could', 'le', 'helpful', 'today', 'help', 'empathy']",negative
564,iami117,Caleb Steinbacher,8.67885E+17,5/25/17 23:29,0,1,0,any chance i get my atl>mco (2nd segment myr > atl > mco) on june 23rd downgraded from comfort+? need to sit together. prefer 27a+b,delta,0,neutral,"['chance', 'get', 'atl', 'mco', 'nd', 'segment', 'myr', 'atl', 'mco', 'june', 'rd', 'downgraded', 'comfort', 'need', 'sit', 'together', 'prefer', 'b']",neutral
3704,jopranoH,jopraaNoH,6.82368E+17,12/31/15 1:09,0,0,1,we were supposed to board this  flight an hour ago from cle. no updates and plane was supposed to depart 10 min ago.,spirit,0,neutral,"['supposed', 'board', 'flight', 'hour', 'ago', 'cle', 'update', 'plane', 'supposed', 'depart', 'min', 'ago']",negative
3810,jetbluescks,Jason Slack,5.50362E+17,12/31/14 18:46,0,0,1,"""no one seems to care"" should be #jetblue new slogan. #jetbluesucks",jetblue,0.136363636,positive,"['one', 'seems', 'care', 'jetblue', 'new', 'slogan', 'jetbluesucks']",negative
5169,Squidgy158,Chris dobbs,5.76749E+17,3/14/15 14:17,0,1,0,so is there any thing as you asked me for the confirmation and nothing,united,0,neutral,"['thing', 'asked', 'confirmation', 'nothing']",negative
4538,PetesWire,Peter Wilson,6.5599E+17,10/19/15 6:12,2,1,2,and... we have hit the 2 hour mark since landing at #logan. still stuck on tarmac.  .twitter.com/stnwoz7dnn,spirit,0,neutral,"['hit', 'hour', 'mark', 'since', 'landing', 'logan', 'still', 'stuck', 'tarmac', 'twitter', 'com', 'stnwozdnn']",negative
3780,buddy_the_ELF20,Evan Foulsham,4.44485E+17,3/14/14 14:46,0,0,0,7!,southwest,0,neutral,[],neutral
1123,Matteo_Oliver,Matt Oliver,4.707E+17,5/25/14 22:54,0,1,0,damn they cancelled all for today?!,spirit,0,neutral,"['damn', 'cancelled', 'today']",negative
1865,benitotaka,Ben Tucker,8.14895E+17,12/30/16 18:06,0,0,0,and backed off on a previous offer to cover our $90 hotel bill.,american,-0.166666667,negative,"['backed', 'previous', 'offer', 'cover', 'hotel', 'bill']",negative
4515,SpiritAirSucks,Never Fly Spirit Air,6.56117E+17,10/19/15 14:35,0,0,0,"yes, that is the classic  experience™! …",spirit,0.208333333,positive,"['yes', 'classic', 'experience™', '…']",positive
2137,AwardWallet,AwardWallet.com,7.88501E+17,10/18/16 22:02,0,0,0,"get in quick, jetblue running a 30% off 2 day sale!",jetblue,0.416666667,positive,"['get', 'quick', 'jetblue', 'running', 'day', 'sale']",positive
4037,thereal_ads264,a,7.6206E+17,8/6/16 22:56,0,1,0,"update. it ended up in more than an hour delay, with lots of misinformation in the airport: ""flight is not delayed"". terrible!",american,-0.25,negative,"['update', 'ended', 'hour', 'delay', 'lot', 'misinformation', 'airport', 'flight', 'delayed', 'terrible']",negative
2228,CorpNegress,BeatrixKiddo,7.09153E+17,3/13/16 23:03,0,0,0,you literally do this for a living. how are you missing your pilot?!? that's like me misplacing my hands...,american,-0.25,negative,"['literally', 'living', 'missing', 'pilot', 'like', 'misplacing', 'hand']",negative
949,NHLBruins,Boston Bruins,7.09076E+17,3/13/16 17:58,138,4,18,. winners meredith and cassie flew from florida to boston to see a b's game at #tdgarden.pic.twitter.com/qxy6lwr8eq,jetblue,-0.4,negative,"['winner', 'meredith', 'cassie', 'flew', 'florida', 'boston', 'see', 'b', 'game', 'tdgarden', 'pic', 'twitter', 'com', 'qxylwreq']",positive
2162,OwenAgho,Owen,5.76786E+17,3/14/15 16:44,0,1,0,put me on a plane and then held me on the ground for 2 hours! and now they canceled the flight and are making me rebook!,delta,0,neutral,"['put', 'plane', 'held', 'ground', 'hour', 'canceled', 'flight', 'making', 'rebook']",negative
2723,ryanmatt23,Ryan,5.50341E+17,12/31/14 17:20,1,2,0,"“:  hi ryan! did you check your luggage? ^cb”

yes",southwest,0,neutral,"['“', 'hi', 'ryan', 'check', 'luggage', 'cb', '”', 'yes']",neutral
1571,herkaloo,Matt Herkalo,7.62054E+17,8/6/16 22:33,0,1,0,fly jetblue,jetblue,0.8,positive,"['fly', 'jetblue']",neutral
553,anna_shedletsky,Anna Shedletsky,8.41425E+17,3/13/17 23:05,0,1,0,yes.  you guys need a better plan for dealing with weather than two hour call wait times.,united,0.5,positive,"['yes', 'guy', 'need', 'better', 'plan', 'dealing', 'weather', 'two', 'hour', 'call', 'wait', 'time']",negative
3580,SpiritAirlines,Spirit Airlines,5.76094E+17,3/12/15 18:56,0,0,0,autoreply//183jh_[autopilot]: you can contact us here:  or here,spirit,0,neutral,"['autoreply', 'jh', 'autopilot', 'contact', 'u']",neutral
2191,JoshMountain,Josh Mountain ⚡️,9.20769E+17,10/18/17 21:52,0,1,0,"i don't think we are on the same page. i don't need a work around, i want to report a website bug.",southwest,0,neutral,"['think', 'page', 'need', 'work', 'around', 'want', 'report', 'website', 'bug']",negative
1664,DeltaBravo33, ✈ Dorian BENTEJAC  ✈,6.02674E+17,5/25/15 3:13,0,0,0,rt megaplane : #megaplane by daftferloya #alaskaairlines #boeing #b737 #boeinglovers #avia… pic.twitter.com/jcap1gipyppic.twitter.com/ucyiru8ixp,alaska,0,neutral,"['rt', 'megaplane', 'megaplane', 'daftferloya', 'alaskaairlines', 'boeing', 'b', 'boeinglovers', 'avia…', 'pic', 'twitter', 'com', 'jcapgipyppic', 'twitter', 'com', 'ucyiruixp']",neutral
349,oliveyoutwo3,_fancyface,8.67863E+17,5/25/17 22:02,0,0,0,sounds like a great idea til you see your points...#stayinghome,southwest,0.8,positive,"['sound', 'like', 'great', 'idea', 'til', 'see', 'point', 'stayinghome']",negative
3025,UXAndrew,Andrew Zusman,7.35542E+17,5/25/16 18:42,0,1,0,"i had a problem. first call, you were fantastic! called back to confirm and told it was a ""lie"". asked for a manager- hung up on me.",united,0.25,positive,"['problem', 'first', 'call', 'fantastic', 'called', 'back', 'confirm', 'told', 'lie', 'asked', 'manager', 'hung']",negative
1364,B_ails,Bailey La Sage,7.35476E+17,5/25/16 14:22,2,0,0,i will never be booking a flight with  ever again.,spirit,0,neutral,"['never', 'booking', 'flight', 'ever']",negative
1232,ArkansasRecord,Arkansas Record,4.70606E+17,5/25/14 16:44,0,0,0,"lr airport's expansion plans look sketchy with decline in traffic and flights -  click to... 
#southwestairlines",southwest,0,neutral,"['lr', 'airport', 'expansion', 'plan', 'look', 'sketchy', 'decline', 'traffic', 'flight', 'click', 'southwestairlines']",negative
1495,EllenBilek,Ellen Bilek,7.88449E+17,10/18/16 18:39,0,1,0,trying to book on website w/ flex dates. why cant i select flights with 1 or fewer stops? low prices all mult then have to start over,delta,0,neutral,"['trying', 'book', 'website', 'w', 'flex', 'date', 'cant', 'select', 'flight', 'fewer', 'stop', 'low', 'price', 'mult', 'start']",negative
2128,Jdubphoto,John Ward,9.20716E+17,10/18/17 18:18,0,0,0,you can tell she loves her job and is a genuinely nice person.,american,0.6,positive,"['tell', 'love', 'job', 'genuinely', 'nice', 'person']",positive
